80
50
L,-225,-1893,586,19,580,113,-716,64,R,-225,-1893,586,19,580,113,-716,64
L,-190,-2054,575,15,273,77,-735,51,R,-190,-2054,575,15,273,77,-735,51
L,-214,-2124,602,11,262,11,-732,55,R,-214,-2124,602,11,262,11,-732,55
L,-219,-2050,616,12,243,-8,-722,58,R,-219,-2050,616,12,243,-8,-722,58
L,-206,-1979,576,30,266,-14,-728,57,R,-206,-1979,576,30,266,-14,-728,57
L,-247,-1934,541,13,432,-20,-728,70,R,-247,-1934,541,13,432,-20,-728,70
L,-355,-1827,509,-69,608,-12,-712,106,R,-355,-1827,509,-69,608,-12,-712,106
L,-471,-1704,436,-192,392,45,-693,150,R,-471,-1704,436,-192,392,45,-693,150
L,-560,-1988,304,-248,21,91,-722,155,R,-560,-1988,304,-248,21,91,-722,155
L,-647,-2410,209,-159,-358,20,-742,149,R,-647,-2410,209,-159,-358,20,-742,149
L,-590,-2255,167,-49,-613,22,-747,146,R,-590,-2255,167,-49,-613,22,-747,146
L,-423,-1924,161,-24,-405,243,-767,123,R,-423,-1924,161,-24,-405,243,-767,123
L,-404,-1880,193,-18,-173,454,-765,120,R,-404,-1880,193,-18,-173,454,-765,120
L,-460,-1955,263,24,-257,415,-748,131,R,-460,-1955,263,24,-257,415,-748,131
L,-385,-2012,368,114,-396,211,-751,106,R,-385,-2012,368,114,-396,211,-751,106
L,-241,-2001,458,232,-376,92,-754,67,R,-241,-2001,458,232,-376,92,-754,67
L,-147,-2281,442,250,-21,7,-784,36,R,-147,-2281,442,250,-21,7,-784,36
L,-172,-2272,498,180,798,-95,-769,42,R,-172,-2272,498,180,798,-95,-769,42
L,-345,-1960,701,74,1050,-56,-682,94,R,-345,-1960,701,74,1050,-56,-682,94
L,-515,-1992,789,-27,273,-9,-646,135,R,-515,-1992,789,-27,273,-9,-646,135
L,-456,-1907,763,-54,-582,-42,-649,125,R,-456,-1907,763,-54,-582,-42,-649,125
L,-297,-1745,676,-50,-758,13,-670,90,R,-297,-1745,676,-50,-758,13,-670,90
L,-276,-1698,612,-48,-503,152,-683,87,R,-276,-1698,612,-48,-503,152,-683,87
L,-274,-1740,598,-55,-292,251,-692,84,R,-274,-1740,598,-55,-292,251,-692,84
L,-306,-1834,613,-56,10,197,-695,90,R,-306,-1834,613,-56,10,197,-695,90
L,-381,-1897,631,-31,186,12,-687,108,R,-381,-1897,631,-31,186,12,-687,108
L,-380,-1904,617,4,280,-147,-691,107,R,-380,-1904,617,4,280,-147,-691,107
L,-368,-1923,602,19,424,-223,-698,103,R,-368,-1923,602,19,424,-223,-698,103
L,-412,-2149,616,-21,434,-296,-709,104,R,-412,-2149,616,-21,434,-296,-709,104
L,-427,-2338,624,-59,312,-383,-720,100,R,-427,-2338,624,-59,312,-383,-720,100
L,-394,-2069,572,-112,194,-343,-714,104,R,-394,-2069,572,-112,194,-343,-714,104
L,-383,-2016,565,-198,18,-310,-712,103,R,-383,-2016,565,-198,18,-310,-712,103
L,-345,-2192,539,-190,-273,-359,-736,87,R,-345,-2192,539,-190,-273,-359,-736,87
L,-172,-1988,440,-125,-221,-216,-766,48,R,-172,-1988,440,-125,-221,-216,-766,48
L,-70,-1722,440,-31,177,39,-754,22,R,-70,-1722,440,-31,177,39,-754,22
L,-92,-1638,454,114,373,150,-741,31,R,-92,-1638,454,114,373,150,-741,31
L,-135,-1769,429,240,434,55,-757,42,R,-135,-1769,429,240,434,55,-757,42
L,-203,-1940,457,344,502,-89,-755,58,R,-203,-1940,457,344,502,-89,-755,58
L,-194,-1862,571,469,551,-99,-720,56,R,-194,-1862,571,469,551,-99,-720,56
L,-182,-1671,734,581,381,7,-656,57,R,-182,-1671,734,581,381,7,-656,57
L,-179,-2601,756,451,-43,-12,-733,37,R,-179,-2601,756,451,-43,-12,-733,37
L,-60,-3008,862,191,437,-209,-739,11,R,-60,-3008,862,191,437,-209,-739,11
L,-67,-2014,1117,3,938,-167,-609,16,R,-67,-2014,1117,3,938,-167,-609,16
L,-277,-1556,1117,-115,-40,1,-535,82,R,-277,-1556,1117,-115,-40,1,-535,82
L,-129,-1544,838,-109,-922,-42,-612,42,R,-129,-1544,838,-109,-922,-42,-612,42
L,146,-1634,615,-130,-267,-126,-688,-48,R,146,-1634,615,-130,-267,-126,-688,-48
L,66,-1702,700,-220,721,-40,-675,-20,R,66,-1702,700,-220,721,-40,-675,-20
L,-140,-1812,909,-291,546,158,-630,39,R,-140,-1812,909,-291,546,158,-630,39
L,-183,-2098,1013,-273,-346,185,-638,44,R,-183,-2098,1013,-273,-346,185,-638,44
L,-53,-2080,945,-151,-693,41,-655,13,R,-53,-2080,945,-151,-693,41,-655,13
50
L,-332,-1910,691,131,-336,259,-681,92,R,-332,-1910,691,131,-336,259,-681,92
L,-247,-1859,627,95,-134,123,-700,71,R,-247,-1859,627,95,-134,123,-700,71
L,-279,-1838,590,27,82,85,-704,82,R,-279,-1838,590,27,82,85,-704,82
L,-353,-1878,634,-61,83,121,-688,101,R,-353,-1878,634,-61,83,121,-688,101
L,-454,-1929,789,-183,-106,192,-647,122,R,-454,-1929,789,-183,-106,192,-647,122
L,-852,-2137,1092,-185,-245,584,-570,195,R,-852,-2137,1092,-185,-245,584,-570,195
L,-1298,-2489,1379,175,-438,1664,-527,245,R,-1298,-2489,1379,175,-438,1664,-527,245
L,-1340,-2586,1560,772,-157,2865,-515,239,R,-1340,-2586,1560,772,-157,2865,-515,239
L,-536,-2220,1441,1081,327,3157,-552,114,R,-536,-2220,1441,1081,327,3157,-552,114
L,1131,-1136,628,889,830,1846,-412,-410,R,1131,-1136,628,889,830,1846,-412,-410
L,1495,-497,149,101,425,-149,-183,-708,R,1495,-497,149,101,425,-149,-183,-708
L,566,-1206,248,-777,-801,-1667,-628,-246,R,566,-1206,248,-777,-801,-1667,-628,-246
L,-418,-2012,520,-1015,-1084,-2248,-716,113,R,-418,-2012,520,-1015,-1084,-2248,-716,113
L,-1019,-2275,1002,-827,-1048,-1829,-578,222,R,-1019,-2275,1002,-827,-1048,-1829,-578,222
L,-731,-2360,1191,-648,-482,-1421,-593,154,R,-731,-2360,1191,-648,-482,-1421,-593,154
L,-635,-2617,1234,-517,833,-1354,-620,123,R,-635,-2617,1234,-517,833,-1354,-620,123
L,-848,-2570,1315,-307,1140,-1082,-586,163,R,-848,-2570,1315,-307,1140,-1082,-586,163
L,-821,-2205,1239,-94,781,-726,-560,179,R,-821,-2205,1239,-94,781,-726,-560,179
L,-823,-1740,1091,94,798,-590,-518,218,R,-823,-1740,1091,94,798,-590,-518,218
L,-781,-1320,982,249,374,-346,-464,253,R,-781,-1320,982,249,374,-346,-464,253
L,-554,-1356,804,303,-49,-84,-542,193,R,-554,-1356,804,303,-49,-84,-542,193
L,-404,-1733,722,291,-34,-60,-644,121,R,-404,-1733,722,291,-34,-60,-644,121
L,-333,-2150,758,299,208,-125,-689,83,R,-333,-2150,758,299,208,-125,-689,83
L,-335,-2371,868,364,370,-122,-685,75,R,-335,-2371,868,364,370,-122,-685,75
L,-295,-2314,889,450,171,-66,-679,67,R,-295,-2314,889,450,171,-66,-679,67
L,-263,-2211,842,440,-134,9,-682,63,R,-263,-2211,842,440,-134,9,-682,63
L,-180,-2302,773,396,-145,-17,-709,42,R,-180,-2302,773,396,-145,-17,-709,42
L,-153,-2035,727,315,286,-50,-699,40,R,-153,-2035,727,315,286,-50,-699,40
L,-266,-1450,775,190,384,86,-605,91,R,-266,-1450,775,190,384,86,-605,91
L,-256,-1101,726,132,73,198,-550,109,R,-256,-1101,726,132,73,198,-550,109
L,-249,-1050,653,73,-150,211,-563,113,R,-249,-1050,653,73,-150,211,-563,113
L,-272,-1342,551,-71,-149,112,-653,106,R,-272,-1342,551,-71,-149,112,-653,106
L,-328,-1877,385,-284,166,-80,-748,97,R,-328,-1877,385,-284,166,-80,-748,97
L,-443,-2545,298,-465,440,-204,-781,98,R,-443,-2545,298,-465,440,-204,-781,98
L,-547,-3064,289,-592,475,-246,-785,100,R,-547,-3064,289,-592,475,-246,-785,100
L,-579,-2731,318,-675,146,-156,-763,118,R,-579,-2731,318,-675,146,-156,-763,118
L,-493,-1933,312,-688,-300,125,-731,141,R,-493,-1933,312,-688,-300,125,-731,141
L,-413,-1599,301,-633,-604,412,-722,142,R,-413,-1599,301,-633,-604,412,-722,142
L,-415,-1769,337,-525,-983,460,-731,129,R,-415,-1769,337,-525,-983,460,-731,129
L,-381,-2243,316,-434,-1125,169,-775,95,R,-381,-2243,316,-434,-1125,169,-775,95
L,-293,-2502,292,-400,-711,-176,-805,66,R,-293,-2502,292,-400,-711,-176,-805,66
L,-192,-2194,347,-385,-98,-141,-797,49,R,-192,-2194,347,-385,-98,-141,-797,49
L,-227,-1830,440,-334,82,160,-748,68,R,-227,-1830,440,-334,82,160,-748,68
L,-351,-1805,498,-235,-574,306,-713,106,R,-351,-1805,498,-235,-574,306,-713,106
L,-243,-1870,461,-91,-1160,212,-744,72,R,-243,-1870,461,-91,-1160,212,-744,72
L,-120,-2005,404,11,-702,92,-781,33,R,-120,-2005,404,11,-702,92,-781,33
L,-185,-2152,424,48,-9,76,-778,48,R,-185,-2152,424,48,-9,76,-778,48
L,-278,-2043,457,50,221,111,-752,75,R,-278,-2043,457,50,221,111,-752,75
L,-355,-1895,461,5,116,130,-729,103,R,-355,-1895,461,5,116,130,-729,103
L,-394,-1924,464,-33,-206,46,-724,112,R,-394,-1924,464,-33,-206,46,-724,112
50
L,-271,-1997,493,-41,53,-18,-742,75,R,-271,-1997,493,-41,53,-18,-742,75
L,-280,-1990,458,-109,111,-25,-748,78,R,-280,-1990,458,-109,111,-25,-748,78
L,-276,-1947,395,-187,89,-17,-760,79,R,-276,-1947,395,-187,89,-17,-760,79
L,-257,-1905,250,-231,155,-17,-793,76,R,-257,-1905,250,-231,155,-17,-793,76
L,-272,-1880,94,-234,356,-47,-812,82,R,-272,-1880,94,-234,356,-47,-812,82
L,-341,-1999,-26,-206,487,-183,-802,96,R,-341,-1999,-26,-206,487,-183,-802,96
L,-426,-2215,-168,-127,584,-514,-783,108,R,-426,-2215,-168,-127,584,-514,-783,108
L,-522,-2268,-270,-116,684,-851,-754,128,R,-522,-2268,-270,-116,684,-851,-754,128
L,-650,-2182,-173,-214,499,-899,-728,165,R,-650,-2182,-173,-214,499,-899,-728,165
L,-788,-1977,-30,-239,-120,-574,-682,217,R,-788,-1977,-30,-239,-120,-574,-682,217
L,-791,-1843,-17,-195,-895,-46,-667,232,R,-791,-1843,-17,-195,-895,-46,-667,232
L,-624,-1902,55,-149,-1488,383,-717,181,R,-624,-1902,55,-149,-1488,383,-717,181
L,-253,-2056,90,-23,-1816,396,-825,70,R,-253,-2056,90,-23,-1816,396,-825,70
L,14,-2264,-69,152,-870,34,-882,-3,R,14,-2264,-69,152,-870,34,-882,-3
L,-35,-2564,-164,218,262,-196,-862,7,R,-35,-2564,-164,218,262,-196,-862,7
L,-59,-2961,107,84,-274,-163,-876,11,R,-59,-2961,107,84,-274,-163,-876,11
L,49,-2963,559,-79,-755,116,-792,-9,R,49,-2963,559,-79,-755,116,-792,-9
L,57,-2520,946,13,409,639,-693,-12,R,57,-2520,946,13,409,639,-693,-12
L,-11,-1728,930,89,1075,743,-616,3,R,-11,-1728,930,89,1075,743,-616,3
L,-14,-875,455,58,-236,584,-625,8,R,-14,-875,455,58,-236,584,-625,8
L,11,-787,-8,72,-1165,580,-889,-8,R,11,-787,-8,72,-1165,580,-889,-8
L,27,-1290,-178,79,-605,365,-820,-12,R,27,-1290,-178,79,-605,365,-820,-12
L,-137,-1796,-16,11,394,-14,-855,43,R,-137,-1796,-16,11,394,-14,-855,43
L,-279,-2351,226,-194,1029,-269,-813,67,R,-279,-2351,226,-194,1029,-269,-813,67
L,-389,-2838,424,-308,1020,-414,-785,77,R,-389,-2838,424,-308,1020,-414,-785,77
L,-450,-2854,438,-365,369,-395,-775,88,R,-450,-2854,438,-365,369,-395,-775,88
L,-275,-2830,534,-365,-443,-157,-780,54,R,-275,-2830,534,-365,-443,-157,-780,54
L,-117,-2603,912,-254,-1516,248,-705,24,R,-117,-2603,912,-254,-1516,248,-705,24
L,213,-1929,690,-164,-2424,377,-694,-59,R,213,-1929,690,-164,-2424,377,-694,-59
L,396,-1379,118,-18,-1242,-13,-732,-159,R,396,-1379,118,-18,-1242,-13,-732,-159
L,34,-1149,-33,175,317,-327,-875,-17,R,34,-1149,-33,175,317,-327,-875,-17
L,-108,-1190,-187,305,446,-362,-796,51,R,-108,-1190,-187,305,446,-362,-796,51
L,81,-1456,-272,265,1260,-170,-789,-31,R,81,-1456,-272,265,1260,-170,-789,-31
L,-159,-2745,-108,-63,2647,232,-859,33,R,-159,-2745,-108,-63,2647,232,-859,33
L,-422,-3795,768,-408,2244,777,-769,62,R,-422,-3795,768,-408,2244,777,-769,62
L,417,-3112,1904,-34,2545,671,-579,-65,R,417,-3112,1904,-34,2545,671,-579,-65
L,133,-1935,1547,680,2551,-78,-512,-30,R,133,-1935,1547,680,2551,-78,-512,-30
L,-672,-1175,400,901,443,-317,-563,284,R,-672,-1175,400,901,443,-317,-563,284
L,-400,-1164,-32,680,-301,-309,-709,189,R,-400,-1164,-32,680,-301,-309,-709,189
L,-471,-1849,142,361,-68,-432,-750,142,R,-471,-1849,142,361,-68,-432,-750,142
L,-571,-2489,384,133,-379,-348,-745,127,R,-571,-2489,384,133,-379,-348,-745,127
L,-466,-2229,503,-8,-1006,-16,-728,115,R,-466,-2229,503,-8,-1006,-16,-728,115
L,-324,-1750,627,-52,-1703,490,-680,99,R,-324,-1750,627,-52,-1703,490,-680,99
L,-138,-1894,555,18,-1967,699,-731,40,R,-138,-1894,555,18,-1967,699,-731,40
L,196,-2125,508,184,-1002,309,-756,-51,R,196,-2125,508,184,-1002,309,-756,-51
L,130,-2077,581,260,274,-124,-740,-34,R,130,-2077,581,260,274,-124,-740,-34
L,-227,-1946,570,216,837,-262,-724,63,R,-227,-1946,570,216,837,-262,-724,63
L,-380,-1906,516,145,595,-203,-714,108,R,-380,-1906,516,145,595,-203,-714,108
L,-388,-1933,461,63,162,-119,-726,110,R,-388,-1933,461,63,162,-119,-726,110
L,-327,-1999,495,2,108,-74,-734,90,R,-327,-1999,495,2,108,-74,-734,90
50
L,-212,-1985,570,-36,-10,-16,-729,58,R,-212,-1985,570,-36,-10,-16,-729,58
L,-210,-1983,575,-42,-43,-20,-728,58,R,-210,-1983,575,-42,-43,-20,-728,58
L,-202,-1977,583,-39,-61,-13,-726,56,R,-202,-1977,583,-39,-61,-13,-726,56
L,-180,-1995,594,-12,-41,1,-727,49,R,-180,-1995,594,-12,-41,1,-727,49
L,-166,-1979,607,27,57,11,-723,45,R,-166,-1979,607,27,57,11,-723,45
L,-167,-1920,692,22,35,58,-696,46,R,-167,-1920,692,22,35,58,-696,46
L,-125,-1983,855,-18,-259,140,-664,33,R,-125,-1983,855,-18,-259,140,-664,33
L,4,-2199,1055,-56,-802,80,-643,-1,R,4,-2199,1055,-56,-802,80,-643,-1
L,201,-2258,1102,-57,-1194,-273,-636,-45,R,201,-2258,1102,-57,-1194,-273,-636,-45
L,476,-1879,961,4,-409,-708,-602,-127,R,476,-1879,961,4,-409,-708,-602,-127
L,330,-1428,944,119,454,-831,-549,-109,R,330,-1428,944,119,454,-831,-549,-109
