50
100
L,2775,615,815,1093,1051,-2400,120,-697,R,-1517,-1223,725,-30,-895,399,-360,468
L,2721,823,625,394,1878,-2826,164,-691,R,-1401,-1478,730,176,-837,276,-430,403
L,2554,749,564,148,2312,-3069,159,-698,R,-1337,-1702,781,430,-589,172,-476,355
L,2050,806,556,409,1571,-3314,207,-644,R,-1193,-1720,719,625,-252,235,-509,326
L,1508,915,346,790,490,-3526,306,-570,R,-1124,-1623,646,716,95,196,-513,327
L,950,1030,-171,1132,-1118,-3572,468,-422,R,-1166,-1503,647,678,373,8,-484,354
L,545,853,-827,1299,-2361,-3521,407,-246,R,-1281,-1364,629,523,522,-183,-436,404
L,424,339,-1055,1444,-2750,-3269,165,-209,R,-1410,-1214,615,336,416,-437,-382,460
L,357,185,-965,1802,-3579,-2558,102,-199,R,-1528,-1070,688,179,145,-732,-325,502
L,516,633,-810,1809,-3979,-1581,333,-266,R,-1595,-988,755,93,-180,-892,-292,520
L,876,1448,-473,1482,-3431,-532,554,-299,R,-1608,-1085,817,161,-371,-957,-310,498
L,1267,2277,-169,1299,-3007,432,606,-290,R,-1449,-1068,824,384,-255,-993,-326,470
L,1554,3024,-97,995,-2227,904,627,-271,R,-1394,-807,801,613,401,-912,-266,508
L,1530,3274,58,329,-959,1347,649,-250,R,-1486,-466,727,685,1346,-568,-157,598
L,1536,2870,150,-259,568,1871,617,-281,R,-1673,-178,556,386,2143,-49,-57,707
L,1844,2510,-167,-321,1264,1406,535,-362,R,-2216,-224,477,-284,2593,530,-56,766
L,2048,2378,-455,-505,1538,430,485,-402,R,-2758,-581,446,-1027,2684,1275,-117,751
L,1921,2403,-244,-1161,2863,184,511,-384,R,-2868,-849,312,-1448,2189,2077,-164,724
L,1799,2247,176,-1645,4101,225,511,-385,R,-2525,-679,45,-1506,1693,2597,-150,749
L,1458,1721,285,-1560,4612,66,492,-398,R,-2189,-330,-250,-1459,1149,2668,-85,792
L,898,1145,241,-1206,3787,279,509,-375,R,-1820,-118,-475,-1341,485,2588,-36,749
L,691,966,211,-858,2397,745,531,-349,R,-1478,242,-610,-1262,850,2450,86,660
L,694,1296,278,-574,1733,1028,600,-276,R,-1585,726,-664,-1333,1024,2213,229,581
L,392,1440,142,-509,1156,1209,738,-151,R,-1748,1119,-736,-1457,541,2029,305,525
L,453,1043,-223,-704,712,1667,641,-230,R,-1741,1454,-985,-1493,-341,1831,360,447
L,486,301,-211,-1182,823,2713,295,-529,R,-1551,1404,-1148,-1417,-981,1483,360,405
L,188,-511,-138,-1667,166,4154,-654,-195,R,-1537,1141,-961,-1306,-279,1201,321,458
L,393,-1033,-12,-2029,-602,5691,-691,-208,R,-1897,1148,-580,-1329,338,1155,300,558
L,1384,-1861,835,-2286,-1195,6452,-490,-341,R,-1910,1218,-509,-1334,798,1383,316,553
L,3071,-2795,1856,-1813,-1248,5928,-379,-424,R,-1739,1026,-601,-1173,1331,1626,291,556
L,3355,-2893,2110,-899,-1595,4479,-361,-431,R,-1315,711,-491,-972,1158,1652,268,566
L,2849,-2214,1759,-567,-2121,2894,-334,-452,R,-533,452,-554,-712,1110,1629,304,367
L,2505,-1693,1438,-855,-409,1899,-303,-484,R,-160,281,-736,-275,1659,1413,204,115
L,1606,-1738,1303,-1205,1003,1205,-400,-364,R,-327,357,-735,352,2026,1000,239,218
L,1044,-1701,1114,-1157,527,713,-480,-271,R,-744,858,-593,958,2135,408,420,355
L,921,-1581,893,-833,105,721,-509,-269,R,-1018,1775,-554,1271,2038,-247,568,287
L,850,-1508,869,-444,125,984,-511,-260,R,-1642,2591,-477,1293,1576,-828,565,319
L,843,-1582,1005,4,-212,1008,-503,-242,R,-2110,3130,-467,892,821,-1174,553,336
L,904,-1642,1132,304,-748,665,-485,-243,R,-1665,3087,-876,189,82,-704,586,274
L,1058,-1515,1166,302,-736,152,-438,-289,R,-1125,2758,-796,-555,56,32,634,214
L,1222,-1758,1246,454,196,-449,-452,-295,R,-1037,2629,-336,-1217,-693,118,674,213
L,937,-2058,1257,1126,356,-1098,-527,-212,R,-860,2426,-359,-1470,-1650,-180,689,193
L,792,-1848,1019,1569,-323,-1479,-550,-205,R,-998,2013,-327,-1446,-1723,-623,624,260
L,985,-1579,835,1341,-85,-1508,-507,-288,R,-1284,1478,-203,-1393,-2145,-966,486,407
L,1146,-1676,915,1009,644,-1422,-488,-309,R,-1317,876,-173,-1452,-2873,-1276,333,558
L,1418,-1984,1238,995,1271,-1567,-465,-312,R,-1182,350,-91,-1434,-2978,-1660,164,729
L,1433,-2037,1590,1417,1607,-2005,-435,-290,R,-892,383,36,-1104,-1963,-1941,232,666
L,1114,-1617,1753,1949,972,-2326,-378,-250,R,-1014,560,176,-627,-981,-2192,285,598
L,1049,-1006,1831,2105,617,-2409,-254,-266,R,-1052,503,222,-183,-461,-2472,250,623
L,910,-496,1960,2065,774,-2408,-129,-242,R,-1121,415,276,190,303,-2895,197,660
L,665,-38,2063,2122,426,-2424,-10,-178,R,-1589,379,351,458,415,-3424,131,719
L,710,372,2020,2154,-171,-2519,98,-190,R,-1802,322,465,498,74,-3762,98,725
L,790,794,1778,2118,-1043,-2673,222,-220,R,-1915,4,653,476,169,-3887,1,711
L,1033,1280,1390,1894,-2248,-2803,364,-286,R,-1968,-442,676,440,67,-3951,-119,676
L,1279,1525,974,1420,-2689,-2981,434,-352,R,-2073,-932,832,364,-95,-3719,-226,589
L,1291,1508,568,905,-2317,-3109,468,-387,R,-2137,-1396,980,314,-8,-3070,-307,514
L,1024,1525,90,669,-2351,-3046,560,-338,R,-1923,-1861,1018,336,656,-2254,-405,421
L,614,1413,-477,802,-2791,-2885,611,-223,R,-1781,-2167,1102,625,881,-1500,-459,362
L,343,979,-967,1070,-3623,-2632,436,-140,R,-1409,-2045,909,915,1135,-970,-506,321
L,259,522,-1223,1176,-4676,-2201,226,-110,R,-1312,-1833,763,1000,1796,-723,-503,334
L,557,463,-1145,1224,-5012,-1469,200,-242,R,-1436,-1656,732,1039,1663,-719,-457,384
L,947,865,-821,1401,-4606,-609,345,-384,R,-1483,-1576,722,1055,1114,-786,-436,405
L,1145,1564,-463,1420,-3655,-4,516,-350,R,-1399,-1499,670,1110,760,-880,-440,404
L,1170,2549,-301,1316,-2671,403,646,-245,R,-1406,-1314,648,1158,796,-1086,-403,438
L,1287,3360,-251,937,-2101,590,686,-209,R,-1465,-1032,609,1050,524,-1193,-330,507
L,1215,3329,-291,124,-1043,417,694,-199,R,-1521,-749,513,736,87,-1057,-250,591
L,1022,2795,-502,-310,-52,389,678,-198,R,-1682,-648,500,255,93,-699,-202,640
L,812,2554,-648,-286,248,190,678,-171,R,-1908,-666,753,-291,294,82,-180,622
L,508,2507,-444,-379,419,-62,749,-112,R,-1861,-798,952,-656,-26,1083,-208,562
L,767,2770,-100,-685,990,267,743,-154,R,-1663,-1045,810,-751,-56,1726,-294,515
L,1148,2793,52,-911,2067,703,676,-223,R,-1724,-1196,733,-872,562,2204,-325,508
L,1137,2227,-29,-968,2873,916,629,-270,R,-1910,-1181,539,-1149,1002,2555,-307,557
L,847,1595,-303,-1127,3036,1202,605,-275,R,-1897,-1104,221,-1402,1294,2591,-300,593
L,1014,819,-438,-1372,3415,1779,365,-474,R,-1940,-1039,97,-1526,1475,2388,-281,617
L,898,392,-480,-1705,4501,2379,210,-553,R,-1950,-1014,196,-1382,744,1922,-273,620
L,107,342,-353,-1890,3300,3110,428,-123,R,-1502,-859,268,-1017,-687,1116,-293,590
L,632,472,-98,-1684,1236,4021,364,-526,R,-1306,-700,162,-813,-1826,50,-280,611
L,1227,544,144,-1599,1030,4489,237,-653,R,-1295,-747,145,-841,-2642,-744,-298,595
L,1337,408,783,-1427,334,4519,147,-565,R,-1042,-816,300,-929,-2634,-1178,-369,501
L,1672,296,1186,-1246,-592,4569,82,-538,R,-1124,-1016,443,-1020,-2099,-1561,-400,453
L,2186,-125,1557,-1553,-9,4343,-26,-544,R,-1093,-1298,688,-1176,-1319,-1941,-451,366
L,2101,-651,1952,-1907,463,3734,-127,-455,R,-992,-1503,817,-1263,-237,-2079,-494,301
L,1305,-1169,1790,-1952,-324,3377,-278,-313,R,-1147,-1757,782,-1230,975,-2020,-516,308
L,1315,-2006,1626,-1635,-966,3279,-438,-269,R,-1306,-2078,762,-1007,1350,-2122,-539,305
