90
100
L,852,-1985,931,205,764,-622,-575,-212,R,-808,-2049,744,223,-2223,733,-618,203
L,579,-1994,1330,592,335,-688,-539,-135,R,-732,-1967,882,410,-1994,1015,-597,187
L,645,-1907,1805,1310,-753,-730,-448,-138,R,-1104,-1951,1249,644,-2293,1300,-494,254
L,1246,-2072,2470,2246,-176,-935,-368,-211,R,-1598,-2149,1907,1104,-2405,2065,-408,290
L,1414,-2276,3115,3396,591,-1333,-336,-201,R,-2183,-2282,2817,2039,-2398,3465,-326,310
L,1608,-2043,3372,4519,891,-1749,-286,-221,R,-2222,-2145,3231,3129,-2824,4680,-286,298
L,1932,-1328,2919,4983,2053,-2067,-207,-310,R,-1728,-1687,3041,3844,-3192,5028,-257,264
L,1497,-249,2002,4544,3338,-1689,-56,-365,R,-1483,-958,2631,3791,-3715,4451,-175,279
L,729,525,1327,3512,3465,-329,191,-270,R,-965,-335,1952,3236,-4121,3127,-87,259
L,459,514,892,2482,2219,1229,271,-240,R,34,-105,1253,2303,-2547,1389,-48,-15
L,664,149,766,1884,1237,2343,83,-404,R,277,-245,830,1329,-672,-213,-156,-177
L,593,-31,797,1657,943,2928,-18,-366,R,137,-381,695,871,-175,-1214,-282,-98
L,379,-25,755,1482,-116,2904,-17,-266,R,191,-408,635,700,271,-1595,-315,-142
L,454,373,550,1193,-1388,2131,276,-343,R,125,-258,655,536,436,-1442,-211,-100
L,777,951,472,660,-880,1219,462,-361,R,182,133,859,289,86,-944,86,-118
L,773,1218,642,96,334,739,504,-292,R,475,448,1052,77,-119,-438,212,-225
L,544,1171,711,-165,252,449,525,-216,R,463,397,1170,-72,248,-17,175,-205
L,558,935,561,-312,-606,-195,497,-271,R,122,-67,1123,-208,674,781,-34,-62
L,735,374,506,-598,-780,-1646,227,-494,R,-297,-545,989,-436,405,2021,-278,147
L,1036,-431,499,-1181,-505,-3396,-205,-575,R,-227,-793,713,-837,189,2820,-466,120
L,1005,-545,546,-2211,-469,-4060,-254,-524,R,188,-591,377,-1417,939,2388,-544,-150
L,570,37,797,-3171,-1570,-3093,21,-355,R,424,-171,281,-2157,2968,486,-186,-521
L,332,613,995,-3704,-4176,-934,303,-158,R,141,41,595,-2639,5423,-2737,38,-133
L,1231,665,1399,-3749,-5134,1679,196,-384,R,-1891,-397,1692,-2071,5936,-6017,-88,474
L,1919,84,2024,-3905,-3451,3324,17,-434,R,-3204,-1361,2415,-1623,3187,-7134,-187,491
L,2181,-683,2615,-3983,-2304,3754,-113,-388,R,-2958,-2466,2239,-1560,2827,-6041,-336,416
L,2382,-1426,2693,-3305,-1449,3576,-216,-380,R,-2539,-2755,1702,-1179,4321,-4633,-420,380
L,1822,-2202,2400,-2279,-1291,3134,-361,-292,R,-1770,-2637,1348,-646,6165,-3533,-498,308
L,2466,-2626,1825,-1263,-922,2523,-405,-376,R,-2933,-2577,1396,354,4249,-2389,-384,450
