145
100
L,3176,-2671,263,-485,2479,-2940,-399,-497,R,-1735,-2649,1055,598,-1197,1458,-525,313
L,2880,-1902,1138,-84,3597,-4621,-315,-524,R,-2969,-2838,1461,1392,-3386,3383,-406,429
L,2048,-466,1846,796,3485,-5064,-95,-470,R,-1674,-1430,1314,2244,-4195,4410,-339,407
L,674,-587,2266,1761,4848,-3680,-139,-160,R,-156,-373,1641,2728,-3718,3887,-127,53
L,-1140,-1551,2452,2501,4798,-502,-298,214,R,781,-1134,2168,2683,-4344,1738,-262,-177
L,-1379,-2467,1610,2181,1867,2510,-493,250,R,2271,-2311,1541,2159,-3017,-1607,-400,-392
L,-229,-3208,493,1235,816,3581,-803,40,R,1616,-3158,705,1291,-193,-3700,-608,-265
L,899,-3336,-63,328,1168,2891,-748,-150,R,84,-3492,72,555,424,-3713,-881,-13
L,2070,-2937,82,-266,711,1404,-548,-351,R,-1152,-3421,68,205,96,-2265,-713,186
L,3223,-1868,625,-736,-47,109,-296,-585,R,-2371,-2701,631,6,9,-400,-477,405
L,3709,-248,1321,-1296,-1059,-894,-36,-700,R,-3203,-958,1309,-599,226,1038,-154,631
L,2854,1413,2100,-1545,-1933,-1824,217,-484,R,-2955,873,2006,-1416,950,2310,137,534
L,1268,2211,3040,-1241,-1692,-2725,338,-186,R,-1380,1774,2738,-1623,1286,3383,300,229
L,150,1872,3820,-468,-163,-3307,260,-20,R,459,1587,3502,-818,627,3900,241,-68
L,-391,982,3960,381,897,-2667,138,54,R,1560,921,3759,214,-817,3187,127,-219
L,-392,-187,3633,604,1329,-647,-29,61,R,1658,-19,3528,681,-1635,1047,-2,-251
L,-512,-1810,3198,405,1875,1639,-291,79,R,1405,-1367,3032,423,-1707,-1593,-222,-228
L,-407,-3118,2691,655,1200,2797,-488,56,R,1313,-2874,2337,69,-1345,-3547,-469,-195
L,161,-3002,1663,1149,335,2578,-608,-26,R,754,-3601,1604,207,-286,-4046,-637,-108
L,682,-2429,825,1194,827,1907,-662,-148,R,-6,-3094,935,596,380,-3237,-731,1
L,1343,-2389,541,677,1385,1121,-587,-287,R,-743,-2515,766,821,160,-1897,-669,157
L,2223,-1849,418,-443,880,250,-392,-495,R,-1648,-2133,990,511,-132,-649,-479,350
L,3242,-276,763,-1863,-499,-319,-47,-759,R,-2503,-1261,1317,-299,-196,493,-240,539
L,3402,1473,1308,-2573,-2231,-970,220,-599,R,-2953,261,1512,-1408,509,1709,45,625
L,2313,2403,2514,-2075,-2778,-2029,351,-336,R,-2275,1790,1963,-2216,1797,3105,307,405
L,1008,2035,4033,-985,-1609,-3049,260,-125,R,-452,2105,3218,-1749,1787,4068,329,67
L,328,914,4580,24,264,-2974,112,-40,R,1091,1282,4085,-495,22,3864,168,-142
L,-127,-234,4063,527,1925,-1159,-33,17,R,1517,113,4040,232,-1662,2091,15,-205
L,-594,-1706,3468,624,2207,1200,-258,87,R,1475,-1370,3504,306,-1969,-785,-198,-214
L,-539,-2967,2691,842,981,2556,-472,76,R,1247,-2933,2622,328,-1249,-3158,-452,-175
L,-138,-3101,1489,1234,68,2626,-642,23,R,755,-3630,1690,575,-407,-3842,-629,-106
