20
100
L,607,-1904,474,28,166,54,-679,-171,R,-498,-1916,623,-47,185,-41,-673,139
L,605,-1902,463,41,-9,27,-681,-171,R,-543,-1921,642,-51,141,-48,-663,150
L,618,-1882,465,39,-101,1,-676,-176,R,-612,-1894,663,-50,7,-31,-645,169
L,629,-1885,485,32,-119,4,-671,-179,R,-659,-1881,739,-25,-196,41,-622,180
L,637,-1926,519,40,-125,18,-668,-177,R,-675,-1873,889,128,-173,201,-592,180
L,658,-1960,572,33,-57,-13,-660,-178,R,-885,-1872,1178,518,-104,537,-517,218
L,641,-1905,595,2,151,-133,-653,-178,R,-1216,-2036,1568,1232,-259,1203,-457,253
L,584,-1839,554,-67,358,-272,-663,-169,R,-1581,-2380,1953,2254,-489,2035,-434,271
L,590,-1888,534,-172,525,-276,-671,-167,R,-1672,-2354,2132,3281,-672,2643,-409,277
L,609,-1878,511,-297,651,-127,-670,-173,R,-1594,-1897,2135,3984,-229,3006,-354,291
L,687,-1939,471,-476,987,114,-667,-189,R,-1678,-1378,1993,4304,17,3364,-278,347
L,728,-2052,472,-580,1575,366,-670,-190,R,-1614,-840,1686,4330,-243,3778,-198,405
L,591,-2032,476,-491,1848,445,-695,-158,R,-1356,-429,1352,4185,-373,4031,-126,437
L,391,-1995,478,-281,1438,295,-727,-108,R,-886,-87,945,3945,-867,3974,-38,430
L,270,-1939,460,-63,442,73,-745,-77,R,-413,152,604,3639,-1788,3510,117,335
L,330,-1847,418,53,-540,-95,-739,-98,R,126,477,126,3043,-2157,2630,694,-143
L,515,-1759,384,44,-837,-172,-699,-159,R,662,968,-62,1582,-1115,1955,554,-343
L,624,-1677,338,-44,-407,-151,-670,-200,R,668,1099,-60,124,-627,1219,585,-312
L,598,-1733,345,-205,119,-40,-682,-187,R,693,1115,-235,-627,-381,98,566,-313
L,621,-2012,457,-360,419,170,-690,-167,R,566,1223,10,-1127,877,-954,651,-248
L,684,-2317,570,-377,724,361,-689,-160,R,150,1049,347,-1726,1520,-2074,701,-77
L,626,-2490,659,-221,1000,292,-699,-136,R,-122,674,516,-2595,1959,-3245,517,82
L,436,-2432,673,65,896,-77,-717,-98,R,-410,228,779,-3376,2188,-4328,145,268
L,241,-2130,601,391,269,-513,-730,-62,R,-800,-133,1138,-3820,1537,-5038,-54,349
L,203,-1769,492,626,-502,-755,-732,-63,R,-1220,-353,1463,-4057,894,-5056,-105,390
L,289,-1524,417,664,-880,-689,-715,-103,R,-1481,-787,1652,-4179,1155,-4642,-195,389
L,367,-1425,469,552,-1117,-378,-672,-137,R,-2190,-1576,1739,-3709,1673,-4341,-294,430
L,514,-1499,524,467,-1303,76,-638,-179,R,-2575,-2093,1514,-3274,265,-3893,-350,449
L,620,-1702,645,586,-1052,532,-622,-188,R,-1881,-2395,1317,-2914,-788,-3054,-461,345
L,730,-1929,1010,1032,-1149,599,-571,-185,R,-1258,-2486,1434,-1586,470,-1979,-524,236
L,1059,-2090,1546,1700,-1632,-126,-481,-221,R,-1243,-1999,1104,-514,153,-845,-502,285
L,1571,-2502,2063,2469,-1106,-1398,-439,-258,R,-1207,-2038,790,-335,-1732,-183,-546,289
L,1810,-2560,2489,3358,195,-2309,-397,-268,R,-809,-2309,636,-126,-2506,-25,-659,186
L,1752,-1971,2652,4139,1212,-2686,-318,-279,R,-424,-2293,372,94,-1797,-48,-761,103
L,1587,-1452,2486,4619,1776,-2662,-262,-288,R,-371,-2333,405,136,-377,-92,-767,89
L,1373,-1049,2212,4960,1887,-2447,-219,-292,R,-514,-2110,511,92,306,-54,-710,133
L,1104,-752,1751,5186,1855,-2175,-199,-300,R,-609,-1839,544,6,-96,64,-660,176
L,725,-512,1245,5178,1440,-1918,-195,-282,R,-587,-1773,502,-101,-978,156,-664,176
L,414,-212,728,4848,443,-1876,-142,-286,R,-419,-1801,409,-101,-1434,159,-719,127
L,188,137,143,4140,-467,-1858,301,-435,R,-263,-1768,329,2,-1030,101,-765,83
L,-18,535,-247,3114,-464,-1607,651,17,R,-247,-1737,332,46,-346,58,-765,79
L,-699,1557,-328,1503,-372,-1377,636,237,R,-316,-1699,411,29,-43,69,-730,102
L,-968,1879,-315,-98,-189,-1008,615,269,R,-342,-1647,455,-36,-59,117,-709,113
L,-721,1442,-241,-1059,-112,78,621,262,R,-372,-1774,549,-131,-154,40,-694,113
L,-508,1509,0,-1589,-759,1397,713,186,R,-502,-2104,698,-155,-350,-296,-677,127
L,-72,1294,196,-2161,-685,2426,807,31,R,-471,-2280,726,-63,-409,-517,-692,111
L,86,768,395,-3093,-863,3159,621,-57,R,-227,-2078,637,77,-2,-186,-719,59
L,335,320,779,-3939,-1838,3724,207,-216,R,-195,-1863,532,137,549,387,-730,57
L,884,-31,992,-4349,-2397,4137,-13,-416,R,-355,-1853,490,162,826,709,-718,105
L,1698,-477,1263,-4382,-1709,4325,-127,-515,R,-486,-1895,500,226,816,693,-697,139
L,1882,-705,1532,-4481,-579,4372,-162,-481,R,-538,-1891,456,290,617,434,-695,154
L,1578,-1182,1755,-4377,-391,4084,-266,-367,R,-534,-1799,399,299,500,103,-696,161
L,1649,-1968,1367,-3808,-1231,3815,-425,-345,R,-552,-1649,407,194,468,-99,-674,180
L,1470,-2786,1436,-2905,-1903,3508,-535,-251,R,-649,-1903,655,25,359,-207,-641,178
