23
100
L,1043,-1461,834,-967,269,895,-475,-317,R,-906,-1246,981,-511,-740,-453,-430,297
L,810,-1652,818,-458,335,845,-551,-237,R,-810,-1366,904,-429,-817,-232,-483,263
L,497,-1913,994,282,-245,765,-598,-129,R,-799,-1586,1052,-346,-726,-79,-502,227
L,168,-2235,1152,1212,-1114,559,-624,-38,R,-1003,-1859,1233,-83,-504,321,-494,242
L,39,-2599,1593,2236,-2192,62,-584,-7,R,-1491,-2126,1469,343,-479,1245,-454,299
L,337,-2819,2489,3403,-2381,-694,-482,-51,R,-2098,-2282,1657,690,-1155,2319,-404,366
L,666,-2566,3105,4532,-877,-1071,-389,-93,R,-2401,-2083,1569,871,-2036,3225,-359,426
L,582,-1901,3098,5240,406,-938,-310,-90,R,-2671,-1774,1418,948,-2650,3965,-303,496
L,676,-1304,2791,5267,621,-583,-244,-123,R,-2756,-1587,1243,1055,-3165,4422,-277,538
L,1111,-909,2472,4874,959,-164,-185,-228,R,-2500,-1357,1051,1184,-3301,4613,-265,555
L,1135,-438,2069,4267,1777,179,-105,-282,R,-2151,-1075,991,1333,-3222,4543,-244,557
L,527,175,1708,3470,2042,638,56,-170,R,-1655,-766,987,1575,-2797,4385,-216,529
L,129,506,1502,2573,1684,1283,185,-46,R,-1031,-630,1049,1868,-2542,4271,-231,401
L,106,465,1246,1659,1476,1933,203,-45,R,-201,-603,968,2080,-2513,3891,-313,99
L,130,238,950,853,1166,2425,139,-76,R,622,-438,777,1948,-1926,3137,-237,-349
L,393,-41,659,319,337,2428,-31,-307,R,1080,-254,737,1427,-1144,2170,-109,-541
L,712,77,318,127,-426,1759,56,-652,R,1257,-84,881,793,-645,1196,-31,-548
L,862,552,101,169,-493,817,324,-569,R,1242,44,1064,306,-305,380,15,-493
L,910,864,48,149,-102,-73,434,-464,R,1154,79,1120,12,-11,-284,28,-457
L,819,783,92,-20,117,-974,435,-460,R,1032,25,1108,-180,238,-952,9,-429
L,760,450,259,-232,-93,-1951,292,-556,R,785,-21,951,-374,641,-1767,-10,-395
L,740,38,492,-582,-411,-2861,24,-562,R,366,29,737,-646,1460,-2660,20,-264
L,539,-132,753,-1121,-715,-3290,-81,-351,R,-273,218,710,-1009,2099,-3535,159,201
L,343,245,938,-1933,-1429,-3032,137,-195,R,-804,354,794,-1474,2144,-4249,174,427
L,109,681,1267,-2859,-2500,-2152,281,-43,R,-1323,262,992,-1947,2147,-4754,90,522
L,110,760,1647,-3782,-3524,-916,247,-34,R,-1834,59,1241,-2376,2058,-4943,15,558
L,523,392,1920,-4321,-3516,459,111,-149,R,-2039,-428,1414,-2831,1997,-4793,-98,540
L,1056,-460,2154,-4455,-2163,1500,-108,-256,R,-2312,-1433,1638,-3023,1943,-4434,-268,467
L,1318,-1537,2344,-4600,-835,1838,-297,-251,R,-2493,-2358,1647,-2791,1414,-3745,-382,409
L,1248,-2458,2408,-4630,-147,1762,-421,-199,R,-2096,-2601,1483,-2403,611,-2672,-453,349
L,537,-3321,3330,-3975,-743,1052,-445,-65,R,-1161,-2475,1650,-1741,462,-1386,-508,213
L,1217,-3102,3277,-1881,-1338,486,-415,-150,R,-677,-2281,1851,-236,2899,-542,-491,129
L,1822,-2078,1782,-433,411,211,-391,-336,R,-1442,-2185,1754,1070,2717,-256,-438,272
L,1241,-1863,1198,-363,1983,-677,-472,-292,R,-1470,-2671,1536,1748,-983,-138,-514,255
L,1637,-1965,1152,-101,1921,-1691,-444,-357,R,-382,-3290,1545,2813,-1350,121,-641,60
L,2172,-2065,1464,366,1719,-2646,-382,-406,R,-405,-3319,2204,4031,74,604,-559,58
L,2678,-2157,1655,998,1390,-3680,-344,-445,R,-1045,-2736,2841,4922,-583,721,-421,148
L,2864,-2058,1529,1547,1202,-4648,-323,-481,R,-1051,-1801,2692,5248,-2675,99,-319,179
L,2764,-1759,1300,1799,1312,-5278,-299,-516,R,-577,-913,2230,4896,-3977,-931,-216,134
L,2435,-1400,1088,1815,1538,-5451,-277,-539,R,-171,-203,1910,4013,-3855,-1754,-60,50
L,1775,-955,961,1723,1748,-5233,-253,-526,R,17,342,1479,2861,-3293,-2446,130,-6
L,1222,-453,884,1604,1746,-4755,-167,-508,R,169,549,1039,1521,-2801,-3191,275,-82
L,760,-137,833,1498,1616,-4154,-69,-419,R,232,345,846,261,-1712,-3694,214,-142
L,384,6,801,1423,1477,-3576,3,-256,R,119,23,705,-628,-614,-3883,18,-96
L,3,53,814,1415,1375,-2996,37,-2,R,-156,-234,573,-1147,141,-3757,-215,141
L,-627,297,775,1347,1053,-2358,166,370,R,-580,-113,563,-1311,370,-3186,-79,452
L,-1094,880,737,1008,750,-1616,337,436,R,-902,501,778,-1044,310,-1997,228,442
L,-1410,1269,696,489,227,-912,389,442,R,-977,953,1100,-491,636,-533,329,338
L,-1403,1370,677,121,-290,-387,413,425,R,-936,981,1289,-88,9,234,316,300
