20
100
L,374,-1961,586,71,10,3,-704,-103,R,-402,-1971,485,-113,-338,97,-722,112
L,317,-1938,572,97,-140,9,-713,-89,R,-420,-1960,496,-93,-134,36,-716,117
L,312,-1933,569,97,-288,41,-714,-88,R,-434,-1941,510,-86,-97,26,-709,122
L,356,-1960,558,89,-409,89,-713,-99,R,-447,-1938,549,-96,-122,65,-699,125
L,394,-1994,593,113,-465,121,-703,-107,R,-469,-1943,596,-97,-175,96,-686,130
L,352,-1999,705,238,-543,91,-684,-94,R,-558,-1932,619,-70,-307,129,-666,153
L,488,-2109,902,598,-866,-60,-640,-120,R,-672,-1905,681,-28,-605,264,-633,183
L,876,-2414,1223,1323,-831,-556,-580,-179,R,-862,-1965,864,99,-875,631,-581,218
L,1306,-2638,1580,2247,-231,-1419,-521,-230,R,-1229,-2109,1177,496,-801,1375,-510,269
L,1417,-2530,1961,3090,818,-2114,-462,-238,R,-1712,-2264,1543,1132,-1053,2411,-444,319
L,1333,-2138,2158,3807,1662,-2296,-401,-236,R,-2007,-2398,1910,1967,-1632,3291,-408,332
L,1133,-1634,2138,4320,1895,-2262,-340,-228,R,-1969,-2301,2154,2881,-2052,3745,-382,319
L,785,-1075,2025,4577,1822,-2262,-263,-189,R,-1684,-1869,2119,3628,-2357,3817,-346,308
L,643,-472,1772,4576,1810,-2259,-140,-193,R,-1295,-1259,1949,4112,-2373,3638,-282,291
L,333,160,1459,4311,2097,-2120,61,-127,R,-930,-655,1663,4214,-2271,3324,-189,274
L,-59,652,1197,3824,2243,-1738,285,24,R,-571,-80,1322,3919,-2121,2922,-32,233
L,-214,886,1028,3261,2181,-1264,401,89,R,-282,437,1108,3385,-1922,2504,209,133
L,-361,1013,858,2793,1803,-898,474,152,R,-70,779,918,2792,-1739,2121,402,33
L,-513,1075,599,2356,1283,-671,537,226,R,157,938,737,2229,-1458,1814,512,-75
L,-590,1114,386,1973,1014,-525,576,265,R,384,1029,589,1750,-1231,1566,556,-179
L,-695,1208,231,1689,1010,-411,587,294,R,609,1110,439,1368,-1109,1309,559,-270
L,-837,1311,69,1463,891,-354,573,325,R,845,1194,319,1079,-1027,1052,528,-343
