67
100
L,464,-2018,353,7,20,-17,-738,-127,R,-1783,-2316,455,399,-1592,1300,-515,370
L,484,-2017,353,17,43,-33,-734,-133,R,-2496,-2649,752,1172,-1094,3127,-454,421
L,479,-1995,336,23,69,-52,-736,-133,R,-3182,-2356,1271,2225,483,4962,-345,499
L,496,-1956,315,10,142,-25,-732,-140,R,-3315,-1539,1589,3015,721,6089,-227,562
L,525,-1934,314,-18,273,34,-724,-150,R,-2601,-1097,1601,3533,-308,6539,-197,532
L,532,-1969,341,-22,378,5,-721,-149,R,-1779,-916,1219,3943,-1724,6128,-230,493
L,504,-2003,369,31,402,-140,-726,-139,R,-1169,-383,358,4181,-1902,4881,-174,658
L,425,-1988,360,102,236,-268,-743,-118,R,-1470,472,-1044,2960,-818,3830,146,520
L,422,-2005,329,116,-42,-250,-750,-117,R,-1892,725,-1731,-445,-109,4081,157,452
L,504,-1982,320,50,-147,-90,-732,-140,R,-1202,85,-401,-3229,-1469,4685,38,711
L,556,-1917,338,-19,43,59,-712,-159,R,757,-496,1153,-2959,-4230,4189,-197,-310
L,511,-1905,395,8,248,42,-712,-147,R,3325,-606,1687,-953,-3416,2049,-92,-616
L,347,-1912,418,91,2,-149,-741,-100,R,3722,-324,1859,971,-618,-1309,-44,-631
L,253,-1951,331,90,-572,-382,-779,-72,R,1810,103,1214,2096,-3,-3908,27,-560
L,385,-1974,282,3,-809,-401,-764,-109,R,-51,579,233,2520,251,-4450,675,46
L,551,-1926,335,-83,-612,-121,-714,-157,R,-1364,1161,-563,2487,-54,-3789,382,465
L,641,-1942,426,-115,-308,203,-683,-178,R,-2291,1786,-1558,1552,-139,-2355,328,440
L,706,-2044,504,-55,-97,390,-670,-185,R,-2649,2274,-1977,-426,628,72,345,413
L,783,-2051,421,83,184,413,-665,-205,R,-2132,2195,-1319,-2410,912,2390,412,397
L,669,-1966,346,142,459,341,-690,-185,R,-1100,1539,18,-3313,477,3806,544,355
L,519,-1938,352,78,346,256,-720,-147,R,387,754,1327,-2894,-768,4198,286,-142
L,547,-1945,305,27,152,168,-721,-155,R,2474,265,1905,-1461,-1969,3111,48,-521
L,501,-1926,284,17,32,33,-733,-144,R,3795,206,1807,220,-1292,504,28,-643
L,413,-1946,267,-15,-229,-179,-758,-118,R,3033,390,1418,1465,-235,-2463,66,-641
L,429,-1983,242,-93,-422,-340,-760,-121,R,1245,555,737,2157,-263,-4284,209,-534
L,515,-1953,251,-160,-301,-307,-736,-146,R,-278,781,-1,2391,-342,-4519,703,196
