121
100
L,496,-2067,644,187,-65,522,-685,-129,R,-1865,-1965,1842,1102,-243,2190,-368,346
L,401,-2063,634,271,-97,548,-700,-105,R,-2382,-2026,1985,1998,-82,3380,-331,400
L,342,-1944,565,303,-171,452,-712,-95,R,-2598,-2035,1944,2822,266,4575,-320,427
L,346,-1948,519,270,-64,315,-722,-97,R,-2572,-1897,1681,3351,617,5262,-316,454
L,326,-2048,532,241,52,252,-730,-87,R,-2264,-1481,1347,3565,606,5347,-293,485
L,305,-2112,532,177,-63,267,-737,-79,R,-1783,-980,1100,3540,184,4973,-250,504
L,290,-2169,556,43,-124,217,-738,-73,R,-1281,-591,851,3508,-68,4460,-210,510
L,217,-1959,540,-145,39,8,-734,-61,R,-895,-466,571,3623,96,4096,-236,505
L,262,-1833,554,-303,447,-185,-715,-77,R,-561,-542,266,3684,512,3629,-411,428
L,243,-1905,585,-222,701,-175,-715,-69,R,-158,-305,-6,3274,1200,2883,-625,274
L,113,-1844,567,-74,221,56,-725,-33,R,136,559,-245,2365,1151,1869,633,-126
L,169,-1740,623,-104,-448,395,-696,-52,R,517,1957,-806,1446,297,734,639,-137
L,407,-1809,698,-209,-297,670,-659,-118,R,651,3350,-1729,1161,347,377,611,-98
L,514,-1948,770,-190,481,775,-645,-137,R,601,2627,-1361,270,380,478,604,-114
L,269,-2057,786,-12,662,653,-679,-69,R,628,1577,-706,-1078,-432,166,590,-199
L,129,-2099,745,146,-52,415,-701,-33,R,554,1799,-749,-1588,-292,-470,626,-158
L,335,-2089,790,226,-579,198,-676,-85,R,321,1530,-514,-2030,102,-1582,683,-112
L,472,-2176,841,342,-488,-58,-660,-114,R,-63,1115,-319,-2841,-444,-3085,737,31
L,412,-2139,792,517,-522,-401,-673,-102,R,-194,527,-226,-3889,-736,-4590,604,187
L,315,-1763,677,642,-1036,-761,-670,-94,R,-323,-308,-95,-4514,-38,-5755,-424,450
L,359,-1331,529,608,-1622,-1036,-643,-140,R,-953,-836,481,-4282,79,-6249,-380,446
L,549,-1208,403,347,-1792,-1105,-605,-233,R,-1580,-1027,1160,-3731,-792,-5997,-276,455
L,781,-1436,439,-65,-1413,-880,-580,-274,R,-2064,-1484,1538,-3076,-1179,-5136,-299,439
L,963,-1866,608,-464,-637,-448,-585,-261,R,-2285,-1879,1505,-2542,-820,-4128,-344,435
L,1054,-2320,730,-829,577,-243,-610,-234,R,-2091,-2239,1476,-2275,-370,-3440,-411,379
L,808,-2300,816,-1088,2430,-604,-634,-183,R,-1736,-2314,1431,-1848,-1075,-2542,-458,325
L,240,-1794,1073,-850,2670,-1173,-585,-65,R,-1050,-2015,1058,-1525,-1646,-1388,-535,247
L,873,-1727,1526,-160,580,-1768,-444,-207,R,-459,-2302,1181,-858,1644,-351,-611,100
L,2651,-2220,1730,835,-778,-2718,-350,-432,R,-1132,-2436,1669,-7,3318,273,-503,209
L,3779,-2469,1500,1763,-1613,-4376,-312,-526,R,-1232,-2231,1460,240,1138,311,-494,248
L,3848,-2194,1099,2116,-1705,-5983,-287,-574,R,-704,-2254,935,333,216,220,-625,161
L,2827,-1688,609,2110,-694,-6376,-302,-575,R,-953,-2228,620,365,-1413,20,-629,224
L,1730,-1166,330,1790,-358,-5794,-334,-549,R,-608,-2070,564,266,-3045,-282,-681,158
L,1238,-647,286,1442,-391,-5038,-269,-602,R,-31,-1848,568,195,-2293,-442,-728,9
L,863,-116,242,1384,-524,-4425,-73,-727,R,131,-1674,498,125,-369,-511,-728,-42
L,604,511,222,1432,-809,-3943,384,-472,R,-38,-1539,555,13,909,-573,-701,13
L,422,905,207,1549,-645,-3442,625,-244,R,-278,-1406,548,-120,528,-610,-663,104
L,264,825,105,1711,-344,-2752,709,-176,R,-326,-1250,532,-297,-576,-630,-634,135
L,158,627,-161,1802,-248,-1995,701,-137,R,-177,-1231,495,-400,-1041,-665,-668,76
L,-32,717,-611,1702,-61,-1407,495,19,R,-61,-1439,366,-399,-733,-687,-755,23
L,-357,2201,-1133,1487,-63,-1063,616,82,R,-59,-1706,366,-475,-127,-703,-777,19
L,-372,2320,-1231,951,315,-892,610,80,R,-123,-1902,732,-514,-41,-552,-686,34
L,-552,1699,-1267,298,152,-538,508,145,R,-16,-2105,1045,-373,-591,-212,-635,4
L,-627,2341,-1533,-442,-665,-68,547,126,R,265,-2349,982,-205,-638,-13,-665,-59
L,-496,2248,-1445,-1381,-232,475,557,105,R,305,-2493,1057,-86,-66,-41,-661,-64
L,-627,1766,-992,-2112,224,1471,563,172,R,127,-2471,1208,169,221,-97,-638,-26
L,-488,1216,-508,-2558,89,2621,599,203,R,71,-2218,1072,538,292,16,-641,-16
L,-261,796,-187,-2866,271,3563,680,176,R,102,-1801,863,868,726,324,-642,-29
L,-13,464,137,-3180,82,4177,734,15,R,-4,-1518,762,1080,1221,626,-633,1
